SC_Mean,SC_Std,RMS_Mean,RMS_Std,ZCR_Mean,SBAN_Mean,SCON_Mean,Rolloff_Mean,MFCCs13Mean,MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13,AE_Mean,Chroma_Mean,label,filename,dataset
1468.4692013081228,489.7302446529275,0.037047918885946274,0.03265020623803139,0.11588159343540269,829.3852734002583,26.666593513351213,2387.8009975356545,-30.46971893310547,-424.96246337890625,146.32151794433594,-71.41112518310547,-10.220894813537598,25.96768569946289,-40.226375579833984,-20.935382843017578,17.61452865600586,-0.9060071110725403,-7.033722400665283,-2.875697135925293,-5.811326026916504,-1.627079963684082,0.10243941843509674,0.3637971580028534,belly_pain,999bf14b-e417-4b44-b746-9253f81efe38-1430974001343-1.7-m-26-bp.wav,donate_cry
1242.344087231966,570.0910706176533,0.028209438547492027,0.048401519656181335,0.08966796875,973.9926020718871,25.245543696003384,2356.66552734375,-28.475648880004883,-432.6292724609375,120.65351867675781,-22.3287410736084,12.26642894744873,15.39978313446045,-24.356184005737305,0.1457533836364746,6.6606645584106445,-12.1754150390625,-0.7317438721656799,-7.250409126281738,-20.884286880493164,-4.953558921813965,0.07726098597049713,0.34659355878829956,belly_pain,ae5f103b-5fee-442f-bb1b-d9d0570c46ab-1431533857965-1.7-m-26-bp.wav,donate_cry
1510.3535279105047,455.7507118196466,0.019511161372065544,0.015847956761717796,0.1266976665976821,929.8035603037852,23.707221778280886,2600.2055793408526,-30.276453018188477,-409.5331726074219,188.98440551757812,-98.38361358642578,4.376521110534668,18.664119720458984,-51.299495697021484,7.73870325088501,1.2702757120132446,-36.155738830566406,4.666887283325195,-6.320524215698242,-23.887500762939453,6.285217761993408,0.06279554963111877,0.36391928791999817,belly_pain,C421C6FE-DFEE-4080-8AEA-848E7CE4756B-1430548333-1.0-f-26-bp.wav,donate_cry
1697.5077498506935,216.98402923018168,0.03744101524353027,0.030457383021712303,0.14902376966411565,859.9140724940859,26.544409791503185,2714.02587890625,-31.476871490478516,-395.8442077636719,148.65533447265625,-110.64311218261719,-13.160526275634766,19.919675827026367,-40.8946647644043,9.511744499206543,13.925347328186035,-28.4537353515625,0.0051646847277879715,3.2501633167266846,-16.113069534301758,0.6425544023513794,0.100965216755867,0.31265315413475037,belly_pain,d6cda191-4962-4308-9a36-46d5648a95ed-1431159262344-1.7-m-04-bp.wav,donate_cry
1810.4087282494077,319.78076942155917,0.04282570630311966,0.02633364126086235,0.16392677436440678,825.7779601726376,25.99423462294725,2742.381157309322,-30.36928367614746,-358.016357421875,146.6171417236328,-126.31787872314453,-15.289597511291504,16.39240837097168,-49.24011993408203,13.71425724029541,20.257421493530273,-30.05607032775879,-0.5411120653152466,4.769783020019531,-15.976531028747559,-1.1140007972717285,0.12020093202590942,0.2893012464046478,belly_pain,d6cda191-4962-4308-9a36-46d5648a95ed-1431159272600-1.7-m-04-bp.wav,donate_cry
2181.7595745880144,125.87812427319626,0.19988161325454712,0.10752872377634048,0.2071868379237288,763.3254515408526,25.53271649486219,2892.0186705508477,-20.122352600097656,-229.51821899414062,142.87278747558594,-150.60011291503906,9.266011238098145,37.79664611816406,-60.8107795715332,11.238879203796387,21.257789611816406,-39.561614990234375,-3.431389093399048,8.099786758422852,-11.132147789001465,2.931811571121216,0.5920370817184448,0.28565049171447754,belly_pain,d6cda191-4962-4308-9a36-46d5648a95ed-1431700390946-1.7-m-04-bp.wav,donate_cry
2142.019743775414,404.8348787256903,0.17258986830711365,0.08989477157592773,0.19593348486498258,868.7707288620678,25.983522380792458,3021.701124237805,-19.679136276245117,-232.08612060546875,143.85427856445312,-145.75955200195312,7.379398822784424,24.10514259338379,-59.74803924560547,23.60138702392578,19.05198860168457,-40.10631561279297,4.182760238647461,3.312329053878784,-15.373936653137207,11.757899284362793,0.5689074397087097,0.30328720808029175,burping,5afc6a14-a9d8-45f8-b31d-c79dd87cc8c6-1430757039803-1.7-m-48-bu.wav,donate_cry
1546.7325630871849,453.1074542820872,0.041807737201452255,0.03821391984820366,0.12479142953228477,876.4875331419661,25.188526468178583,2495.42729459851,-26.753219604492188,-363.87939453125,126.93347930908203,-68.36430358886719,6.535715579986572,27.30868148803711,-28.47136878967285,-3.455556631088257,0.5511642098426819,-16.462881088256836,1.1943085193634033,-11.86085319519043,-20.566146850585938,2.745314836502075,0.11592794209718704,0.31851911544799805,burping,79FF400A-97E2-4701-987D-C7C850D5523C-1430089648-1.0-f-48-bu.wav,donate_cry
1347.3522106233913,228.85176244211414,0.009127151221036911,0.00728762848302722,0.10187454728890728,974.7349630748665,21.786686252901095,2532.433031094785,-26.819496154785156,-400.8677062988281,189.14202880859375,-82.30912780761719,0.4841248095035553,23.0524845123291,-38.971282958984375,5.4467878341674805,4.8664350509643555,-27.056386947631836,1.7027697563171387,-6.88799524307251,-20.440723419189453,3.1851680278778076,0.032618626952171326,0.5980026721954346,burping,7A864194-4B6B-4850-ABBF-0C2A8170107B-1436846915-1.1-f-26-bu.wav,donate_cry
1573.1819596532416,361.3790727938756,0.11103416234254837,0.15945030748844147,0.12428536320364239,902.5589150275121,23.80402496435997,2617.3537096440396,-23.397727966308594,-294.9610290527344,110.35375213623047,-62.603294372558594,-2.843769073486328,9.908441543579102,-36.82714080810547,-3.252235174179077,4.9298624992370605,-18.032808303833008,-1.1259474754333496,-2.0183794498443604,-11.01515007019043,3.3172149658203125,0.3236660361289978,0.41295191645622253,burping,7E4B9C14-F955-4BED-9B03-7F3096A6CBFF-1430232208-1.0-f-26-bu.wav,donate_cry
1726.1452510344502,285.1985749955329,0.1604532152414322,0.16976042091846466,0.13562415925082782,853.7728359418979,23.120771576817493,2750.9380012158526,-19.47468376159668,-244.97653198242188,120.40435791015625,-98.65050506591797,-7.539177417755127,21.07180404663086,-33.58074951171875,10.33782958984375,14.692099571228027,-21.814756393432617,-0.6720727682113647,-1.945482611656189,-15.61928653717041,5.1215925216674805,0.4328670799732208,0.3583180606365204,burping,7E4B9C14-F955-4BED-9B03-7F3096A6CBFF-1430540826-1.0-f-26-bu.wav,donate_cry
1759.1785219530675,470.7289415999274,0.058472272008657455,0.11369090527296066,0.14498072744205298,1028.6866899206414,22.80882130900162,2941.563890469785,-23.31546974182129,-323.67352294921875,128.01878356933594,-63.65192794799805,24.335174560546875,22.729961395263672,-47.17766189575195,0.6779807209968567,6.133494853973389,-26.40534019470215,2.126115560531616,-2.581869125366211,-21.605318069458008,-2.0269641876220703,0.17539942264556885,0.4554416537284851,burping,AEA8AE04-D00E-48A7-8A0B-6D87E2175121-1430563241-1.0-f-72-bu.wav,donate_cry
1803.3001669476557,447.61062708704094,0.220779150724411,0.10165543109178543,0.141766054410461,888.3357539613088,27.181528513898,2814.5118226396276,-18.733964920043945,-211.52833557128906,148.0389404296875,-116.93792724609375,11.443094253540039,38.34332275390625,-56.82827377319336,-13.19263744354248,0.33998897671699524,-31.19563102722168,6.625514030456543,1.6807904243469238,-24.361675262451172,4.0312886238098145,0.6434534788131714,0.284244179725647,burping,af30880e-5f98-4dc0-b37a-be6b21fa0ba3-1431240072536-1.7-m-26-bu.wav,donate_cry
884.5450702759654,277.1936347472996,0.0675140991806984,0.07110298424959183,0.0477513193294702,794.4492546422355,27.4065199857802,1560.1589986030629,-28.80464744567871,-354.2487487792969,111.98898315429688,-8.349384307861328,-2.4717581272125244,-5.952643871307373,-28.815765380859375,-12.773856163024902,-14.303064346313477,-21.70374298095703,-5.783384323120117,-12.041593551635742,-18.71417999267578,-1.291298270225525,0.14388228952884674,0.28072890639305115,burping,F24DE44B-762C-4149-AC92-96A5E57ED118-1430816949-1.0-m-04-bu.wav,donate_cry
1316.125384945036,308.9437555982993,0.15089772641658783,0.1241065263748169,0.08447750672599338,880.6173861193573,24.901393002218597,2373.714785544288,-20.81850814819336,-243.04222106933594,147.0789794921875,-74.54486846923828,-11.935883522033691,0.0914098471403122,-44.496131896972656,1.6850355863571167,1.3116533756256104,-24.178075790405273,3.4415781497955322,-6.503599166870117,-21.31768798828125,1.7692316770553589,0.383771687746048,0.2745431959629059,discomfort,10A40438-09AA-4A21-83B4-8119F03F7A11-1430925142-1.0-f-26-dc.wav,donate_cry
1240.5400921580404,338.59356211657496,0.019435817375779152,0.012463850900530815,0.09666998654801325,979.7606809982228,25.476699700229428,2446.6210775817467,-25.474437713623047,-388.0002746582031,217.21864318847656,-82.37370300292969,13.36855411529541,20.991886138916016,-51.358558654785156,12.088630676269531,5.288742542266846,-37.978248596191406,0.5181819796562195,-11.740523338317871,-30.53708267211914,1.346100926399231,0.059075817465782166,0.3728819489479065,discomfort,11417AC2-DCC9-48CD-8177-CA8665E51B2F-1436881512-1.1-m-48-dc.wav,donate_cry
1737.2787040768126,359.7147256575152,0.10402876138687134,0.09382607787847519,0.13240667684188742,978.901196911095,26.257194771147134,2946.162869282906,-20.074161529541016,-286.31512451171875,133.6687774658203,-89.02163696289062,6.805820941925049,19.60684585571289,-40.16535186767578,11.879069328308105,9.43311882019043,-23.69362449645996,7.929231643676758,-2.797848701477051,-17.94875144958496,9.655340194702148,0.34232306480407715,0.3279653787612915,discomfort,1309B82C-F146-46F0-A723-45345AFA6EA8-1430703937-1.0-f-48-dc.wav,donate_cry
1515.623314981782,457.0980716539896,0.033031314611434937,0.04832315072417259,0.1153782724544702,974.2628903644185,24.331072924998008,2647.6214074141144,-29.095115661621094,-390.972900390625,146.57566833496094,-69.06022644042969,6.703022480010986,15.719926834106445,-43.4150276184082,-0.6460995674133301,3.136653184890747,-23.2683048248291,1.5806374549865723,-7.799809455871582,-19.97062873840332,3.180593490600586,0.11389058828353882,0.3911927044391632,discomfort,1309B82C-F146-46F0-A723-45345AFA6EA8-1430704008-1.0-f-48-dc.wav,donate_cry
1399.2914108015123,374.5890053346276,0.11456537246704102,0.09719332307577133,0.10183412665562915,911.7176828883065,24.332550912459954,2466.08652279077,-21.797348022460938,-276.37872314453125,155.99453735351562,-78.4632797241211,-4.101473331451416,3.821284294128418,-55.56883239746094,0.17990657687187195,10.94126033782959,-24.056501388549805,-0.22795166075229645,-1.5519722700119019,-15.908370018005371,1.954598307609558,0.33022141456604004,0.36357757449150085,discomfort,1309B82C-F146-46F0-A723-45345AFA6EA8-1432801693-1.1-f-26-dc.wav,donate_cry
1562.8455332575459,280.4600634571485,0.16242189705371857,0.09042596817016602,0.11618830194536424,914.0464640759697,24.64385078603217,2681.454205039321,-17.017417907714844,-222.00799560546875,179.00082397460938,-112.44293212890625,-4.274044036865234,13.781512260437012,-60.75505065917969,6.54093074798584,14.897768020629883,-29.14303970336914,3.684450626373291,0.37283921241760254,-17.899503707885742,7.017791748046875,0.48887553811073303,0.33994364738464355,discomfort,1309B82C-F146-46F0-A723-45345AFA6EA8-1432801703-1.1-f-26-dc.wav,donate_cry
1425.6705402310047,622.2329367463068,0.05285978689789772,0.05082426220178604,0.11702905111754967,895.1148705584249,25.469396058664937,2373.8573895384934,-18.520095825195312,-322.5086975097656,160.8898162841797,-64.22199249267578,13.888516426086426,28.900270462036133,-29.10093116760254,7.597466945648193,6.820872783660889,-16.279489517211914,4.781320095062256,-13.69349193572998,-22.467981338500977,4.633068084716797,0.14404648542404175,0.3745883107185364,discomfort,2294E2B2-8E36-4DA6-A898-B947CB9446AB-1436462707-1.1-m-26-dc.wav,donate_cry
1277.8465827157395,294.7485919974501,0.1601027399301529,0.19961602985858917,0.10011296820557491,813.2501475103774,25.761958449325565,2175.8288871951218,-19.17286491394043,-257.6640319824219,130.83773803710938,-51.317081451416016,-17.176023483276367,6.692542552947998,-32.26329040527344,-16.433837890625,-1.9064043760299683,-9.053548812866211,1.439742088317871,-3.5013551712036133,-6.995762825012207,8.094091415405273,0.3262386620044708,0.37745288014411926,discomfort,64acb345-a61e-4ef3-a5a6-cf83c04b83f1-1430058990597-1.7-m-72-dc.wav,donate_cry
1476.5061943231694,228.79911063056457,0.3492656350135803,0.21763861179351807,0.11086357964409722,727.9408536857568,26.76883269822234,2314.3707275390625,-17.990020751953125,-203.44070434570312,130.9445037841797,-99.90254974365234,-28.22528839111328,14.112865447998047,-30.099843978881836,2.095473289489746,10.667972564697266,-19.34176254272461,-6.548283576965332,-3.056457757949829,-7.29232120513916,6.2160964012146,0.7166149020195007,0.2466198205947876,discomfort,64acb345-a61e-4ef3-a5a6-cf83c04b83f1-1430059012473-1.7-m-72-dc.wav,donate_cry
1297.7055286676502,310.5282707061941,0.006068571470677853,0.006451669614762068,0.0950774135968543,938.3169129076753,22.274060217225802,2416.531634804429,-35.1541862487793,-503.6047058105469,190.89608764648438,-79.74372863769531,2.0857656002044678,19.61418914794922,-46.614479064941406,-0.447439581155777,5.286075592041016,-22.781463623046875,4.021664619445801,-6.902849197387695,-20.549131393432617,1.7356375455856323,0.02129940874874592,0.48862239718437195,discomfort,665BDF6D-2897-49F9-8AD0-978B3B2A0468-1430530218-1.0-m-26-dc.wav,donate_cry
1339.0903915816393,468.16172168157755,0.012464668601751328,0.0174916572868824,0.0970612582781457,960.5893962556266,23.071966354855746,2478.1365603011177,-30.1064395904541,-446.4350280761719,159.5840301513672,-59.56838607788086,12.324762344360352,22.851335525512695,-32.63935089111328,5.112693786621094,-1.0292308330535889,-28.32101821899414,1.3934881687164307,-6.501383304595947,-19.417903900146484,1.26224946975708,0.041224971413612366,0.5077006220817566,discomfort,79FF400A-97E2-4701-987D-C7C850D5523C-1430089621-1.0-f-48-dc.wav,donate_cry
1914.136757616687,464.8082021357672,0.06564867496490479,0.04837590083479881,0.17000109944122516,977.5803161938459,25.63147185089035,3069.01621029077,-18.744550704956055,-310.5080871582031,161.1480712890625,-105.97832489013672,22.68070411682129,32.945579528808594,-47.24183654785156,16.189517974853516,9.37048625946045,-31.82439613342285,9.185873031616211,-1.846199870109558,-14.659619331359863,16.859086990356445,0.19435802102088928,0.2930140197277069,discomfort,79FF400A-97E2-4701-987D-C7C850D5523C-1430089688-1.0-f-48-dc.wav,donate_cry
782.8333729565122,392.71383483181745,0.04496173933148384,0.02973383106291294,0.04652271654781879,745.341101438921,25.127516071294707,1442.038148201552,-11.9747953414917,-340.15399169921875,188.38404846191406,-10.891424179077148,9.568655967712402,21.079256057739258,-22.424562454223633,-1.612709403038025,6.264339447021484,-13.773881912231445,5.847577095031738,9.948965072631836,-8.869146347045898,0.9605664014816284,0.11812696605920792,0.3341231346130371,discomfort,7b0e160e-0505-459e-8ecb-304d7afae9d2-1437486974312-1.7-m-04-dc.wav,donate_cry
937.5928058940385,184.31319415652342,0.004892722703516483,0.003413992701098323,0.052804361979166665,879.0347272088048,26.99287100421519,2004.346435546875,-30.84127426147461,-548.968017578125,197.02833557128906,-36.594844818115234,20.701190948486328,28.46224021911621,-38.737213134765625,-1.3002300262451172,13.433100700378418,-17.85634422302246,-1.8824995756149292,0.1284618079662323,-13.675338745117188,-1.6753454208374023,0.013321492820978165,0.2479698657989502,discomfort,837fd072-8704-4196-9ff1-1d2c07886e55-1432429478471-1.7-m-22-dc.wav,donate_cry
829.606967201696,412.089167400983,0.03258853778243065,0.02412511222064495,0.047043768351510064,610.8659389998952,24.737864741292295,1409.160270946938,-26.94390869140625,-448.1101989746094,178.52459716796875,-9.450920104980469,-30.960046768188477,5.754650115966797,-2.155853509902954,-11.520126342773438,-10.861684799194336,-9.38219928741455,-0.7245760560035706,-0.08178495615720749,-5.806419372558594,-5.496235370635986,0.07350199669599533,0.3059534728527069,discomfort,999bf14b-e417-4b44-b746-9253f81efe38-1430844958178-1.7-m-04-ch.wav,donate_cry
846.7419377090442,431.96344052840686,0.012976444326341152,0.024117767810821533,0.0504240509647651,715.2500567941205,22.967202459431732,1500.567995621854,-29.297889709472656,-490.615234375,125.82977294921875,11.334551811218262,-14.239933013916016,3.362442970275879,0.5712993144989014,-6.6670308113098145,-8.221409797668457,-9.088730812072754,-1.708022117614746,6.9062395095825195,4.385162830352783,-2.721574306488037,0.03235297650098801,0.39219462871551514,discomfort,999bf14b-e417-4b44-b746-9253f81efe38-1430844979531-1.7-m-04-ch.wav,donate_cry
927.6394858911999,434.93286861399173,0.05040845274925232,0.06064567342400551,0.054354878880033555,650.688624377154,24.9919482943252,1599.4906636692533,-26.837305068969727,-380.6794128417969,146.09170532226562,-11.020461082458496,-32.04568862915039,0.21864768862724304,-11.712364196777344,-26.917537689208984,-16.673856735229492,-5.4015302658081055,-3.3489439487457275,-4.637394428253174,-2.664271831512451,-0.09381236881017685,0.11516472697257996,0.2837245762348175,discomfort,999bf14b-e417-4b44-b746-9253f81efe38-1430844994519-1.7-m-04-ch.wav,donate_cry
912.5862803754655,392.38358925782467,0.021769005805253983,0.029760140925645828,0.05803992764261745,682.0330390598506,24.69971408662826,1599.7435704173658,-27.37925910949707,-438.8196716308594,139.4335479736328,-4.925780296325684,-31.982074737548828,3.6862974166870117,8.685965538024902,-4.593334674835205,-10.453956604003906,-9.564993858337402,-2.1402766704559326,2.687368869781494,-1.7463456392288208,-6.1970953941345215,0.05227242410182953,0.36398109793663025,discomfort,999bf14b-e417-4b44-b746-9253f81efe38-1430845018393-1.7-m-26-ch.wav,donate_cry
877.225192711784,388.2104050986979,0.05148119106888771,0.046959519386291504,0.05209862625838926,612.5120521521926,25.032879364131496,1526.8341678901006,-23.601533889770508,-365.06036376953125,178.04013061523438,-14.66894817352295,-37.256378173828125,2.4032957553863525,-12.615745544433594,-28.926191329956055,-16.95132064819336,-4.540384769439697,-0.8112863898277283,-3.8410513401031494,-3.8354082107543945,1.243717908859253,0.12316040694713593,0.28867924213409424,discomfort,999bf14b-e417-4b44-b746-9253f81efe38-1430845035663-1.7-m-26-ch.wav,donate_cry
1247.4209815717097,401.3109742389168,0.28668585419654846,0.1443590521812439,0.0932275390625,744.7290893396788,26.02105535526295,2094.211669921875,-9.31275463104248,-183.72012329101562,180.17910766601562,-74.44854736328125,-11.789325714111328,27.64210319519043,-26.651782989501953,4.217461109161377,19.09765625,-15.642359733581543,-7.551778316497803,-5.474222660064697,-19.483293533325195,-7.440700531005859,0.7324599027633667,0.28391510248184204,discomfort,a40b9b8d-e4bc-457a-badf-f38bdbc0c358-1430016981469-1.7-m-26-dc.wav,donate_cry
1750.8384191339958,473.495270501173,0.01579371467232704,0.02145623415708542,0.1466695286283557,955.1109499204368,23.90473284055597,2860.592098364094,-36.95356750488281,-502.9066162109375,124.43450927734375,-83.77629852294922,7.217885494232178,20.293439865112305,-41.051292419433594,10.608170509338379,16.77381706237793,-22.6149959564209,1.5590943098068237,1.4700908660888672,-15.247065544128418,2.8427915573120117,0.04981429502367973,0.4422735571861267,discomfort,ae5a462b-5424-4b5b-82d5-07ccb61654ab-1431064345173-1.7-f-48-dc.wav,donate_cry
1224.7697519923615,268.04597446850113,0.09431508928537369,0.08831195533275604,0.08224952141970199,852.5890573407571,26.165171175483945,2207.7593872878724,-21.857879638671875,-299.305419921875,133.86012268066406,-50.97391891479492,-5.538944244384766,2.2101473808288574,-39.89603805541992,-0.46399977803230286,9.756226539611816,-14.91504192352295,-0.0827944427728653,-2.4113664627075195,-14.00672435760498,-2.384730577468872,0.2253871113061905,0.28878241777420044,discomfort,D1CB71F9-EF76-49B3-A703-41D557444D21-1436863419-1.1-f-26-dc.wav,donate_cry
1189.708756520725,363.4146558109642,0.0030746781267225742,0.005191155709326267,0.08841378348214286,969.2316866249399,22.752442160521202,2349.27978515625,-32.53742599487305,-581.5812377929688,136.66148376464844,-32.963382720947266,17.424875259399414,33.819297790527344,-13.615492820739746,8.212063789367676,14.357850074768066,-9.198994636535645,4.404045581817627,4.790151596069336,-7.666377067565918,2.369159460067749,0.009424246847629547,0.391084760427475,discomfort,d6cda191-4962-4308-9a36-46d5648a95ed-1426942891562-1.4-f-48-dc.wav,donate_cry
1818.3776128318761,265.775287115551,0.05801932141184807,0.04909151419997215,0.16394663665254236,835.0375181175121,26.276748342593397,2747.5637248411017,-28.884872436523438,-337.1972961425781,116.16573333740234,-107.52117919921875,-16.73822021484375,15.354073524475098,-40.475502014160156,7.085869789123535,17.91893768310547,-23.5584659576416,-0.8206061720848083,10.15615463256836,-10.231058120727539,-5.641768455505371,0.1650862991809845,0.33264657855033875,discomfort,d6cda191-4962-4308-9a36-46d5648a95ed-1431086262776-1.7-m-04-ch.wav,donate_cry
1328.3266177270132,380.9517984199124,0.012659487314522266,0.01786285825073719,0.1108150158898305,854.639040384796,24.574441660250578,2221.1316538665255,-33.9942626953125,-484.9264221191406,135.6983184814453,-47.81440734863281,-7.341092586517334,11.734397888183594,-32.02735137939453,-3.705655813217163,13.417253494262695,-10.87410831451416,-2.515214443206787,1.5888538360595703,-10.90990161895752,-4.250095367431641,0.03187908977270126,0.40771564841270447,discomfort,d6cda191-4962-4308-9a36-46d5648a95ed-1431161889263-1.7-m-04-dc.wav,donate_cry
1720.6462990319635,388.2202463619367,0.1181977167725563,0.0959656834602356,0.14616452526132404,878.431657660231,26.731572815084697,2756.0624285442073,-23.078598022460938,-259.8534851074219,129.9881591796875,-99.61800384521484,-11.887070655822754,8.31391716003418,-44.53095245361328,11.741744995117188,11.984179496765137,-29.514869689941406,4.525822162628174,3.5309088230133057,-24.035444259643555,-0.6666974425315857,0.3503030240535736,0.3044639825820923,discomfort,f258a8e2-92cd-4843-9da4-80ed26ec8e10-1436944996156-1.7-f-26-ch.wav,donate_cry
1420.4040374367494,390.2180245655513,0.19279524683952332,0.11880483478307724,0.12030449538934426,761.0139931147347,26.276848200334264,2247.0779969262294,-20.53227996826172,-220.80023193359375,158.66439819335938,-100.66878509521484,-29.185306549072266,0.3931576609611511,-44.63703155517578,3.168675661087036,2.228686809539795,-27.799928665161133,7.8817949295043945,1.7347447872161865,-21.541587829589844,3.641777753829956,0.5292214751243591,0.2781488597393036,discomfort,f5b29377-7cd6-4688-942c-5a07add39dc5-1437480263225-1.7-f-26-dc.wav,donate_cry
